"geneid","strand","fiveprime","threeprime"
"Pc2109T1C00002967g0000660","-",125,71
"Pc2109T1C00002967g0000650","+",51958,71
"Pc2109T1C00002967g0000670","+",125,27966
"Pc2109T1C00002967g0000690","-",547,3315
"Pc2109T1C00002967g0000680","+",27966,3315
"Pc2109T1C00002967g0000700","+",547,1996
"Pc2109T1C00002967g0000710","+",1996,171
"Pc2109T1C00002967g0000720","-",3983,171
"Pc2109T1C00002967g0000730","-",7234,3983
"Pc2109T1C00002967g0000740","+",7234,9665
"Pc2109T1C00002967g0000750","+",9665,591
"Pc2109T1C00002967g0000760","+",591,286
"Pc2109T1C00002967g0000780","-",714,317
"Pc2109T1C00002967g0000770","+",286,317
"Pc2109T1C00002967g0000790","+",714,339
"Pc2109T1C00002967g0000800","-",25,339
"Pc2109T1C00000657g0000730","+",878,135
"Pc2109T1C00000657g0000740","-",184,135
"Pc2109T1C00002967g0000810","+",25,660
"Pc2109T1C00002967g0000820","+",660,1012
"Pc2109T1C00002967g0000830","+",1012,158
"Pc2109T1C00002967g0000840","+",158,56
"Pc2109T1C00002967g0000850","-",194,56
"Pc2109T1C00002967g0000860","+",194,3480
"Pc2109T1C00002967g0000870","+",3480,5
"Pc2109T1C00002967g0000880","+",5,59520
"Pc2109T1C00002967g0000890","+",59520,54
"Pc2109T1C00002967g0000900","+",54,174
"Pc2109T1C00002967g0000920","-",20301,55694
"Pc2109T1C00002967g0000910","+",174,55694
"Pc2109T1C00002967g0000930","-",54,20301
"Pc2109T1C00002967g0000940","-",3,54
"Pc2109T1C00002967g0000950","-",241,3
"Pc2109T1C00002967g0000960","-",3672,241
"Pc2109T1C00002967g0000970","+",3672,6141
"Pc2109T1C00002967g0000980","-",NA,6141
"Pc2109T1C00002969g0000020","-",698,3048
"Pc2109T1C00002969g0000010","+",NA,3048
"Pc2109T1C00002969g0000030","-",68,698
"Pc2109T1C00002969g0000040","-",769,68
"Pc2109T1C00000657g0000750","+",184,2525
"Pc2109T1C00002969g0000050","+",769,3
"Pc2109T1C00002969g0000060","+",3,220
"Pc2109T1C00002969g0000070","+",220,5375
"Pc2109T1C00002969g0000080","+",5375,5187
"Pc2109T1C00002969g0000100","-",11915,35868
"Pc2109T1C00002969g0000090","+",5187,35868
"Pc2109T1C00002969g0000110","+",11915,4114
"Pc2109T1C00002969g0000120","-",2133,4114
"Pc2109T1C00002969g0000130","-",267,2133
"Pc2109T1C00000657g0000760","+",2525,137
"Pc2109T1C00000657g0000770","-",1250,137
"Pc2109T1C00002969g0000140","+",267,14201
"Pc2109T1C00002969g0000150","+",14201,312
"Pc2109T1C00002969g0000160","-",262,312
"Pc2109T1C00002969g0000170","-",857,262
"Pc2109T1C00002969g0000180","-",1050,857
"Pc2109T1C00002969g0000200","-",168,145
"Pc2109T1C00002969g0000190","+",1050,145
"Pc2109T1C00002969g0000210","+",168,583
"Pc2109T1C00002969g0000220","+",583,18365
"Pc2109T1C00002969g0000230","-",870,18365
"Pc2109T1C00002969g0000240","-",1028,870
"Pc2109T1C00000657g0000780","-",716,1250
"Pc2109T1C00002969g0000250","-",1032,1028
"Pc2109T1C00002969g0000260","+",1032,1505
"Pc2109T1C00002969g0000270","-",7663,1505
"Pc2109T1C00002969g0000280","-",2622,7663
"Pc2109T1C00002969g0000290","-",NA,2622
"Pc2109T1C00002970g0000020","-",28,1370
"Pc2109T1C00002970g0000030","-",137,28
"Pc2109T1C00002970g0000040","-",3371,137
"Pc2109T1C00002970g0000050","-",10351,3371
"Pc2109T1C00000657g0000790","-",2339,716
"Pc2109T1C00002970g0000060","+",10351,4547
"Pc2109T1C00002970g0000070","-",6965,4547
"Pc2109T1C00002970g0000080","-",12240,6965
"Pc2109T1C00002970g0000090","+",12240,126
"Pc2109T1C00002970g0000100","-",1268,126
"Pc2109T1C00002970g0000110","-",1122,1268
"Pc2109T1C00002970g0000120","+",1122,961
"Pc2109T1C00002970g0000140","-",53888,5736
"Pc2109T1C00002970g0000130","+",961,5736
"Pc2109T1C00002970g0000150","+",53888,231
"Pc2109T1C00000657g0000800","-",3898,2339
"Pc2109T1C00002970g0000160","+",231,320
"Pc2109T1C00002970g0000180","-",189,159
"Pc2109T1C00002970g0000170","+",320,159
"Pc2109T1C00002970g0000190","+",189,522
"Pc2109T1C00002970g0000200","+",522,725
"Pc2109T1C00002970g0000210","-",157,725
"Pc2109T1C00002971g0000010","+",NA,231
"Pc2109T1C00002971g0000020","+",231,320
"Pc2109T1C00002971g0000040","-",190,159
"Pc2109T1C00002971g0000030","+",320,159
"Pc2109T1C00000079g0000180","-",198,68
"Pc2109T1C00000657g0000810","-",355,3898
"Pc2109T1C00002971g0000050","+",190,197
"Pc2109T1C00002971g0000070","-",158,104
"Pc2109T1C00002971g0000060","+",197,104
"Pc2109T1C00002971g0000080","+",158,33243
"Pc2109T1C00002971g0000100","-",1698,613
"Pc2109T1C00002971g0000090","+",33243,613
"Pc2109T1C00002971g0000110","-",3242,1698
"Pc2109T1C00002971g0000120","+",3242,962
"Pc2109T1C00002971g0000130","+",962,285
"Pc2109T1C00002971g0000140","-",158,285
"Pc2109T1C00002971g0000150","+",158,1077
"Pc2109T1C00002971g0000160","+",1077,881
"Pc2109T1C00002971g0000170","-",2026,881
"Pc2109T1C00002971g0000180","-",662,2026
"Pc2109T1C00002971g0000190","-",8978,662
"Pc2109T1C00002971g0000200","-",314,8978
"Pc2109T1C00002971g0000210","-",2112,314
"Pc2109T1C00002971g0000220","+",2112,1813
"Pc2109T1C00002971g0000230","+",1813,4504
"Pc2109T1C00002971g0000240","-",20,4504
"Pc2109T1C00002971g0000250","-",23036,20
"Pc2109T1C00000657g0000830","-",152,70
"Pc2109T1C00000657g0000820","+",355,70
"Pc2109T1C00002971g0000260","+",23036,471
"Pc2109T1C00002971g0000270","-",6201,471
"Pc2109T1C00002971g0000280","-",2477,6201
"Pc2109T1C00002971g0000290","+",2477,427
"Pc2109T1C00002971g0000300","-",159,427
"Pc2109T1C00002971g0000310","+",159,185
"Pc2109T1C00002971g0000320","-",10269,185
"Pc2109T1C00002971g0000330","+",10269,9432
"Pc2109T1C00002971g0000340","+",9432,2587
"Pc2109T1C00002971g0000350","+",2587,126
"Pc2109T1C00002971g0000360","-",269,126
"Pc2109T1C00002971g0000370","+",269,239
"Pc2109T1C00002971g0000380","+",239,543
"Pc2109T1C00002971g0000390","+",543,4583
"Pc2109T1C00002971g0000400","+",4583,2404
"Pc2109T1C00002971g0000410","-",12650,2404
"Pc2109T1C00002971g0000420","+",12650,4
"Pc2109T1C00002971g0000440","-",24,3999
"Pc2109T1C00002971g0000430","+",4,3999
"Pc2109T1C00002971g0000450","-",11054,24
"Pc2109T1C00000657g0000840","+",152,139
"Pc2109T1C00000657g0000850","-",1613,139
"Pc2109T1C00002971g0000460","-",174,11054
"Pc2109T1C00002971g0000480","-",828,172
"Pc2109T1C00002971g0000470","+",174,172
"Pc2109T1C00002971g0000490","-",369,828
"Pc2109T1C00002971g0000500","-",702,369
"Pc2109T1C00002971g0000510","-",98,702
"Pc2109T1C00002971g0000520","-",780,98
"Pc2109T1C00002971g0000530","-",744,780
"Pc2109T1C00002971g0000540","+",744,170
"Pc2109T1C00002971g0000550","-",284,170
"Pc2109T1C00000657g0000860","-",555,1613
"Pc2109T1C00002971g0000570","-",1188,262
"Pc2109T1C00002971g0000560","+",284,262
"Pc2109T1C00002971g0000580","-",757,1188
"Pc2109T1C00002971g0000590","-",NA,757
"Pc2109T1C00002973g0000020","-",3732,5798
"Pc2109T1C00002973g0000030","+",3732,358
"Pc2109T1C00002973g0000040","+",358,319
"Pc2109T1C00002973g0000050","-",278,319
"Pc2109T1C00002973g0000060","-",6659,278
"Pc2109T1C00002973g0000070","-",820,6659
"Pc2109T1C00002973g0000080","+",820,487
"Pc2109T1C00002973g0000090","-",175,487
"Pc2109T1C00002973g0000100","-",740,175
"Pc2109T1C00002973g0000110","+",740,722
"Pc2109T1C00002973g0000130","-",900,265
"Pc2109T1C00002973g0000120","+",722,265
"Pc2109T1C00002973g0000140","+",900,416
"Pc2109T1C00002973g0000160","-",1000,312
"Pc2109T1C00002973g0000150","+",416,312
"Pc2109T1C00002973g0000170","-",1479,1000
"Pc2109T1C00000657g0000870","+",555,1489
"Pc2109T1C00002973g0000180","-",1885,1479
"Pc2109T1C00002973g0000200","-",2376,251
"Pc2109T1C00002973g0000190","+",1885,251
"Pc2109T1C00002973g0000210","-",319,2376
"Pc2109T1C00002973g0000220","-",249,319
"Pc2109T1C00002973g0000230","-",210,249
"Pc2109T1C00002973g0000240","-",1495,210
"Pc2109T1C00002973g0000250","-",1187,1495
"Pc2109T1C00002973g0000260","+",1187,5542
"Pc2109T1C00002973g0000270","-",99,5542
"Pc2109T1C00000657g0000880","+",1489,95
"Pc2109T1C00002973g0000280","-",5586,99
"Pc2109T1C00002973g0000290","+",5586,949
"Pc2109T1C00002973g0000310","-",261,335
"Pc2109T1C00002973g0000300","+",949,335
"Pc2109T1C00002973g0000320","-",316,261
"Pc2109T1C00002973g0000330","+",316,695
"Pc2109T1C00002973g0000340","-",665,695
"Pc2109T1C00002973g0000350","-",273,665
"Pc2109T1C00002973g0000370","-",3516,383
"Pc2109T1C00002973g0000360","+",273,383
"Pc2109T1C00000657g0000900","-",210,2822
"Pc2109T1C00000657g0000890","+",95,2822
"Pc2109T1C00002973g0000380","+",3516,1250
"Pc2109T1C00002973g0000390","+",1250,3019
"Pc2109T1C00002973g0000400","+",3019,4057
"Pc2109T1C00002973g0000420","-",786,255
"Pc2109T1C00002973g0000410","+",4057,255
"Pc2109T1C00002973g0000430","+",786,25464
"Pc2109T1C00002973g0000440","-",171,25464
"Pc2109T1C00002973g0000450","+",171,82
"Pc2109T1C00002973g0000460","-",17929,82
"Pc2109T1C00000657g0000910","-",NA,210
"Pc2109T1C00002973g0000470","+",17929,2714
"Pc2109T1C00002973g0000480","+",2714,33121
"Pc2109T1C00002973g0000490","-",20084,33121
"Pc2109T1C00002973g0000500","-",5848,20084
"Pc2109T1C00002973g0000510","+",5848,186
"Pc2109T1C00002973g0000530","-",87,35
"Pc2109T1C00002973g0000520","+",186,35
"Pc2109T1C00002973g0000540","-",417,87
"Pc2109T1C00002973g0000550","+",417,37
"Pc2109T1C00002973g0000560","+",37,333
"Pc2109T1C00002973g0000570","+",333,3465
"Pc2109T1C00002973g0000580","+",3465,269
"Pc2109T1C00002973g0000590","+",269,277
"Pc2109T1C00002973g0000600","+",277,1035
"Pc2109T1C00002973g0000620","-",2365,836
"Pc2109T1C00002973g0000610","+",1035,836
"Pc2109T1C00002975g0000010","+",NA,205
"Pc2109T1C00002975g0000020","-",266,205
"Pc2109T1C00002975g0000030","-",399,266
"Pc2109T1C00002975g0000040","-",1775,399
"Pc2109T1C00002975g0000050","-",275,1775
"Pc2109T1C00000663g0000030","-",142,400
"Pc2109T1C00000663g0000020","+",1186,400
"Pc2109T1C00002975g0000060","-",486,275
"Pc2109T1C00002975g0000070","-",NA,486
"Pc2109T1C00002976g0000010","+",NA,310
"Pc2109T1C00002976g0000030","-",262,155
"Pc2109T1C00002976g0000020","+",310,155
"Pc2109T1C00002976g0000040","-",268,262
"Pc2109T1C00002976g0000050","-",2756,268
"Pc2109T1C00002976g0000060","+",2756,3415
"Pc2109T1C00002976g0000070","-",1581,3415
"Pc2109T1C00002976g0000080","+",1581,634
"Pc2109T1C00002976g0000090","-",1714,634
"Pc2109T1C00000663g0000040","-",35597,142
"Pc2109T1C00002976g0000110","-",343,697
"Pc2109T1C00002976g0000100","+",1714,697
"Pc2109T1C00002976g0000120","-",155,343
"Pc2109T1C00002976g0000130","-",197,155
"Pc2109T1C00002976g0000140","+",197,553
"Pc2109T1C00002976g0000150","+",553,3409
"Pc2109T1C00002976g0000160","-",626,3409
"Pc2109T1C00002976g0000180","-",798,3
"Pc2109T1C00002976g0000170","+",626,3
"Pc2109T1C00000663g0000050","-",92,35597
"Pc2109T1C00002976g0000190","+",798,415
"Pc2109T1C00002976g0000200","-",2275,415
"Pc2109T1C00002976g0000210","+",2275,195
"Pc2109T1C00002976g0000220","+",195,172
"Pc2109T1C00002976g0000230","-",2777,172
"Pc2109T1C00002976g0000240","+",2777,53
"Pc2109T1C00002976g0000250","+",53,225
"Pc2109T1C00002976g0000260","-",12474,225
"Pc2109T1C00002976g0000280","-",563,213
"Pc2109T1C00002976g0000270","+",12474,213
"Pc2109T1C00002976g0000290","-",643,563
"Pc2109T1C00000663g0000060","-",NA,92
"Pc2109T1C00002976g0000300","-",1354,643
"Pc2109T1C00002976g0000320","-",1640,6460
"Pc2109T1C00002976g0000310","+",1354,6460
"Pc2109T1C00002976g0000330","+",1640,1346
"Pc2109T1C00002976g0000340","+",1346,4305
"Pc2109T1C00002976g0000360","-",1166,860
"Pc2109T1C00002976g0000350","+",4305,860
"Pc2109T1C00002976g0000370","-",2153,1166
"Pc2109T1C00002976g0000380","-",1381,2153
"Pc2109T1C00002976g0000390","-",2569,1381
"Pc2109T1C00000667g0000020","-",12208,2365
"Pc2109T1C00002976g0000400","-",2678,2569
"Pc2109T1C00002976g0000410","+",2678,144
"Pc2109T1C00002976g0000420","+",144,2386
"Pc2109T1C00002976g0000430","+",2386,609
"Pc2109T1C00002976g0000440","-",294,609
"Pc2109T1C00002976g0000450","-",439,294
"Pc2109T1C00002976g0000460","+",439,2627
"Pc2109T1C00002976g0000470","+",2627,74
"Pc2109T1C00002976g0000480","-",1046,74
"Pc2109T1C00002976g0000490","+",1046,10113
"Pc2109T1C00002976g0000500","+",10113,2458
"Pc2109T1C00002976g0000520","-",2071,160
"Pc2109T1C00002976g0000510","+",2458,160
"Pc2109T1C00002976g0000530","-",1121,2071
"Pc2109T1C00002976g0000540","-",885,1121
"Pc2109T1C00002976g0000550","-",2873,885
"Pc2109T1C00002976g0000560","-",36,2873
"Pc2109T1C00002976g0000570","-",558,36
"Pc2109T1C00002976g0000580","-",266,558
"Pc2109T1C00000667g0000030","+",12208,185
"Pc2109T1C00000667g0000040","-",308,185
"Pc2109T1C00002976g0000600","-",818,427
"Pc2109T1C00002976g0000590","+",266,427
"Pc2109T1C00002976g0000610","+",818,465
"Pc2109T1C00002976g0000620","-",931,465
"Pc2109T1C00002976g0000630","+",931,133
"Pc2109T1C00002976g0000640","-",121,133
"Pc2109T1C00002976g0000650","-",22789,121
"Pc2109T1C00002976g0000660","-",13835,22789
"Pc2109T1C00002976g0000670","-",2268,13835
"Pc2109T1C00002976g0000680","-",709,2268
"Pc2109T1C00000667g0000050","-",158,308
"Pc2109T1C00002976g0000690","+",709,53284
"Pc2109T1C00002976g0000700","+",53284,99
"Pc2109T1C00002976g0000720","-",1956,5317
"Pc2109T1C00002976g0000710","+",99,5317
"Pc2109T1C00002976g0000740","-",1857,3286
"Pc2109T1C00002976g0000730","+",1956,3286
"Pc2109T1C00002976g0000750","-",NA,1857
"Pc2109T1C00002978g0000010","+",NA,47
"Pc2109T1C00002978g0000020","+",47,3085
"Pc2109T1C00002978g0000030","+",3085,693
"Pc2109T1C00002978g0000040","-",6154,693
"Pc2109T1C00002978g0000050","-",1587,6154
"Pc2109T1C00000079g0000200","-",39283,523
"Pc2109T1C00000079g0000190","+",198,523
"Pc2109T1C00002978g0000060","-",30820,1587
"Pc2109T1C00002978g0000070","-",4,30820
"Pc2109T1C00002978g0000080","-",122,4
"Pc2109T1C00002978g0000090","-",424,122
"Pc2109T1C00002978g0000100","-",21,424
"Pc2109T1C00002978g0000110","-",30004,21
"Pc2109T1C00002978g0000120","-",263,30004
"Pc2109T1C00002978g0000130","+",263,815
"Pc2109T1C00002978g0000150","-",860,5844
"Pc2109T1C00002978g0000140","+",815,5844
"Pc2109T1C00000667g0000060","+",158,429
"Pc2109T1C00000667g0000070","-",47697,429
"Pc2109T1C00002978g0000170","-",62,577
"Pc2109T1C00002978g0000160","+",860,577
"Pc2109T1C00002978g0000180","-",216,62
"Pc2109T1C00002978g0000190","+",216,89
"Pc2109T1C00002979g0000020","+",1510,286
"Pc2109T1C00002979g0000030","+",286,5983
"Pc2109T1C00002979g0000040","-",856,5983
"Pc2109T1C00002979g0000050","+",856,591
"Pc2109T1C00002979g0000060","-",394,591
"Pc2109T1C00000667g0000080","-",4381,47697
"Pc2109T1C00002979g0000070","+",394,168
"Pc2109T1C00002979g0000080","+",168,467
"Pc2109T1C00002979g0000090","+",467,11070
"Pc2109T1C00002979g0000100","+",11070,10865
"Pc2109T1C00002979g0000120","-",8486,6131
"Pc2109T1C00002979g0000110","+",10865,6131
"Pc2109T1C00002979g0000140","-",25505,404
"Pc2109T1C00002979g0000130","+",8486,404
"Pc2109T1C00002979g0000150","+",25505,650
"Pc2109T1C00002979g0000160","-",420,650
"Pc2109T1C00000667g0000090","-",36,4381
"Pc2109T1C00002979g0000170","-",625,420
"Pc2109T1C00002979g0000180","-",4420,625
"Pc2109T1C00002979g0000190","+",4420,9210
"Pc2109T1C00002979g0000210","-",NA,4963
"Pc2109T1C00002979g0000200","+",9210,4963
"Pc2109T1C00002980g0000020","-",420,653
"Pc2109T1C00002980g0000010","+",NA,653
"Pc2109T1C00002980g0000030","-",512,420
"Pc2109T1C00002980g0000040","-",44,512
"Pc2109T1C00002980g0000050","-",4429,44
"Pc2109T1C00000667g0000100","-",2005,36
"Pc2109T1C00002980g0000060","+",4429,9210
"Pc2109T1C00002980g0000070","+",9210,4856
"Pc2109T1C00002980g0000080","-",4329,4856
"Pc2109T1C00002980g0000090","-",1262,4329
"Pc2109T1C00002980g0000100","-",507,1262
"Pc2109T1C00002980g0000110","-",797,507
"Pc2109T1C00002980g0000120","-",1582,797
"Pc2109T1C00002980g0000130","+",1582,4177
"Pc2109T1C00002980g0000140","+",4177,230
"Pc2109T1C00002980g0000150","-",805,230
"Pc2109T1C00002980g0000170","-",531,1165
"Pc2109T1C00002980g0000160","+",805,1165
"Pc2109T1C00002980g0000180","-",75,531
"Pc2109T1C00002980g0000190","+",75,2849
"Pc2109T1C00002980g0000200","+",2849,41
"Pc2109T1C00002980g0000210","+",41,2849
"Pc2109T1C00002980g0000220","+",2849,173
"Pc2109T1C00002980g0000230","+",173,884
"Pc2109T1C00002980g0000240","+",884,385
"Pc2109T1C00002980g0000250","+",385,643
"Pc2109T1C00000667g0000110","+",2005,21863
"Pc2109T1C00000667g0000120","-",1918,21863
"Pc2109T1C00002980g0000260","+",643,68
"Pc2109T1C00002980g0000270","+",68,56
"Pc2109T1C00002980g0000280","-",333,56
"Pc2109T1C00002980g0000290","+",333,206
"Pc2109T1C00002980g0000300","-",221,206
"Pc2109T1C00002980g0000320","-",491,119
"Pc2109T1C00002980g0000310","+",221,119
"Pc2109T1C00002980g0000330","+",491,438
"Pc2109T1C00002980g0000340","-",191,438
"Pc2109T1C00002980g0000350","+",191,299
"Pc2109T1C00002980g0000370","-",1455,552
"Pc2109T1C00002980g0000360","+",299,552
"Pc2109T1C00002980g0000380","+",1455,418
"Pc2109T1C00002980g0000390","+",418,95
"Pc2109T1C00002980g0000400","-",16687,95
"Pc2109T1C00002980g0000410","-",1467,16687
"Pc2109T1C00002980g0000420","-",5922,1467
"Pc2109T1C00002980g0000430","+",5922,378
"Pc2109T1C00002980g0000440","+",378,1845
"Pc2109T1C00002980g0000450","+",1845,255
"Pc2109T1C00000667g0000130","+",1918,1198
"Pc2109T1C00002980g0000460","+",255,4593
"Pc2109T1C00002980g0000470","+",4593,2616
"Pc2109T1C00002980g0000480","-",142,2616
"Pc2109T1C00002980g0000490","+",142,91
"Pc2109T1C00002980g0000500","-",73,91
"Pc2109T1C00002980g0000510","+",73,122
"Pc2109T1C00002980g0000520","-",9229,122
"Pc2109T1C00002980g0000530","+",9229,368
"Pc2109T1C00002980g0000540","-",345,368
"Pc2109T1C00002980g0000550","+",345,368
"Pc2109T1C00000667g0000140","+",1198,316
"Pc2109T1C00002980g0000560","+",368,379
"Pc2109T1C00002980g0000570","+",379,236
"Pc2109T1C00002980g0000580","+",236,118
"Pc2109T1C00002980g0000590","+",118,101
"Pc2109T1C00002980g0000600","-",348,101
"Pc2109T1C00002980g0000610","-",546,348
"Pc2109T1C00002980g0000620","-",1629,546
"Pc2109T1C00002980g0000640","-",835,203
"Pc2109T1C00002980g0000630","+",1629,203
"Pc2109T1C00002980g0000650","-",4056,835
"Pc2109T1C00000079g0000210","-",342,39283
"Pc2109T1C00000667g0000150","+",316,3473
"Pc2109T1C00002980g0000660","+",4056,126
"Pc2109T1C00002980g0000670","-",202,126
"Pc2109T1C00002980g0000680","-",338,202
"Pc2109T1C00002980g0000690","+",338,2093
"Pc2109T1C00002980g0000710","-",227,136
"Pc2109T1C00002980g0000700","+",2093,136
"Pc2109T1C00002980g0000720","+",227,7652
"Pc2109T1C00002980g0000730","+",7652,373
"Pc2109T1C00002980g0000740","+",373,2116
"Pc2109T1C00002980g0000750","-",455,2116
"Pc2109T1C00002980g0000760","-",146,455
"Pc2109T1C00000667g0000160","+",3473,4266
"Pc2109T1C00002980g0000780","-",108,118
"Pc2109T1C00002980g0000770","+",146,118
"Pc2109T1C00002980g0000790","-",513,108
"Pc2109T1C00002980g0000800","+",513,189
"Pc2109T1C00002980g0000820","-",267,151
"Pc2109T1C00002980g0000810","+",189,151
"Pc2109T1C00002980g0000840","-",7281,2939
"Pc2109T1C00002980g0000830","+",267,2939
"Pc2109T1C00002980g0000850","-",567,7281
"Pc2109T1C00002980g0000860","-",5,567
"Pc2109T1C00000667g0000170","+",4266,2243
"Pc2109T1C00002980g0000870","-",32107,5
"Pc2109T1C00002980g0000880","-",217,32107
"Pc2109T1C00002980g0000890","+",217,200
"Pc2109T1C00002980g0000900","-",1679,200
"Pc2109T1C00002980g0000910","-",973,1679
"Pc2109T1C00002980g0000920","-",934,973
"Pc2109T1C00002980g0000930","+",934,1356
"Pc2109T1C00002980g0000940","+",1356,175
"Pc2109T1C00002980g0000950","-",1294,175
"Pc2109T1C00000667g0000180","+",2243,868
"Pc2109T1C00000667g0000190","-",NA,868
"Pc2109T1C00002980g0000960","+",1294,2279
"Pc2109T1C00002980g0000970","+",2279,88
"Pc2109T1C00002980g0000980","-",709,88
"Pc2109T1C00002980g0000990","-",179,709
"Pc2109T1C00002980g0001000","+",179,2512
"Pc2109T1C00002980g0001010","-",749,2512
"Pc2109T1C00002980g0001020","+",749,723
"Pc2109T1C00002980g0001030","+",723,5685
"Pc2109T1C00002980g0001040","+",5685,310
"Pc2109T1C00002980g0001050","-",127,310
"Pc2109T1C00002980g0001070","-",842,232
"Pc2109T1C00002980g0001060","+",127,232
"Pc2109T1C00002980g0001080","-",417,842
"Pc2109T1C00002980g0001090","+",417,2492
"Pc2109T1C00002980g0001110","-",3016,1313
"Pc2109T1C00002980g0001100","+",2492,1313
"Pc2109T1C00002980g0001120","-",183,3016
"Pc2109T1C00002980g0001130","+",183,249
"Pc2109T1C00002980g0001140","+",249,157
"Pc2109T1C00002980g0001150","+",157,128
"Pc2109T1C00002980g0001160","-",775,128
"Pc2109T1C00000690g0000020","+",1032,4787
"Pc2109T1C00002980g0001170","+",775,4355
"Pc2109T1C00002980g0001180","+",4355,13540
"Pc2109T1C00002980g0001190","+",13540,220
"Pc2109T1C00002982g0000010","+",NA,58
"Pc2109T1C00002982g0000020","+",58,356
"Pc2109T1C00002982g0000040","-",3876,813
"Pc2109T1C00002982g0000030","+",356,813
"Pc2109T1C00002982g0000050","+",3876,26
"Pc2109T1C00002982g0000060","+",26,290
"Pc2109T1C00002982g0000070","-",1929,290
"Pc2109T1C00000690g0000030","+",4787,485
"Pc2109T1C00002982g0000080","+",1929,339
"Pc2109T1C00002982g0000090","+",339,239
"Pc2109T1C00002982g0000100","-",161,239
"Pc2109T1C00002982g0000120","-",1649,225
"Pc2109T1C00002982g0000110","+",161,225
"Pc2109T1C00002982g0000130","+",1649,801
"Pc2109T1C00002982g0000140","+",801,335
"Pc2109T1C00002982g0000160","-",1518,1508
"Pc2109T1C00002982g0000150","+",335,1508
"Pc2109T1C00000690g0000050","-",2,18280
"Pc2109T1C00000690g0000040","+",485,18280
"Pc2109T1C00002982g0000170","+",1518,647
"Pc2109T1C00002982g0000180","-",1178,647
"Pc2109T1C00002982g0000190","+",1178,170
"Pc2109T1C00002982g0000200","+",170,267
"Pc2109T1C00002982g0000220","-",434,698
"Pc2109T1C00002982g0000210","+",267,698
"Pc2109T1C00002982g0000240","-",1283,231
"Pc2109T1C00002982g0000230","+",434,231
"Pc2109T1C00002982g0000250","-",384,1283
"Pc2109T1C00002982g0000260","+",384,1184
"Pc2109T1C00000690g0000060","-",519,2
